Source,Target,Edge,Coef
RFX1,PKNOX2,1,0.08797045180574989
SATB1,PKNOX2,1,0.21835970831223564
HOXD13,PKNOX2,1,0.0008586410897254184
FOXO4,PKNOX2,1,0.04325432346766709
NKX2-2,PKNOX2,1,0.24449461438052852
FOXC1,PKNOX2,1,0.034863726731782285
HOXA10,PKNOX2,1,0.0016299097257247133
HOXD11,PKNOX2,1,0.024295400828470155
FLI1,PKNOX2,1,0.058716146169933564
TFAP2A,PKNOX2,1,0.047020117142599724
OSR2,PKNOX2,1,0.0008252331285331432
MEF2D,SATB1,-1,-0.022114414074895818
SOX18,SATB1,-1,-0.04532878403483768
TFCP2,SATB1,1,0.005164392544788441
MEF2A,SATB1,1,0.12226200339727096
ZNF281,SATB1,1,0.10469215418982536
STAT4,SATB1,1,0.14129257675437457
ZNF219,SATB1,1,0.027818942242558306
SOX4,SATB1,1,0.08937349565850833
SOX17,SATB1,1,0.166320143288033
GABPA,SATB1,-1,-0.03211687972456032
KLF15,SATB1,-1,-0.0175930115919579
SOX13,SATB1,1,0.013275357673434194
SPI1,SATB1,-1,-0.006341491118909558
SOX2,SATB1,1,0.05357005624667484
SRF,SATB1,-1,-0.019869071210915915
POU3F3,SATB1,-1,-0.03436328320222228
ZBTB16,SATB1,1,0.10903507599141346
TCF3,SATB1,-1,-0.08151297849845457
MYCN,SATB1,1,0.014377973421468395
MZF1,SATB1,1,0.04459635285750643
JUN,SATB1,-1,-0.00845466924601088
NKX2-5,SATB1,-1,-0.008658943145855606
ZNF217,SATB1,-1,-0.13850717422182668
SOX11,SATB1,1,0.1629063214760738
EGR1,SATB1,1,0.036432398390195075
IRF1,SATB1,-1,-0.014271852664746777
TFAP2C,SATB1,1,0.011742563433101956
ONECUT2,SATB1,1,0.002128378286136174
MAX,SATB1,-1,-0.03066499839739893
FOXO4,SATB1,1,0.10779296128068365
FOXO1,SATB1,-1,-0.058924463753495734
NKX3-1,SATB1,1,0.10969210315154185
IRF7,SATB1,-1,-0.037507952496250684
POU3F2,SATB1,-1,-0.03725743323331626
MAZ,SATB1,1,0.03518122489753291
ETV3,SATB1,-1,-0.023886397974819416
FOXP3,SATB1,1,0.04768514171319927
RARG,SATB1,-1,-0.01845498769121674
ARID3A,SATB1,1,0.030485211695018805
TEAD1,SATB1,1,0.06571862571770373
FOXO3,SATB1,1,0.020488201129106126
TFAP2A,SATB1,1,0.06738050668406584
ZNF35,SATB1,1,0.01461795468819254
MEF2D,HOXC6,-1,-0.016647578315737696
HOXC10,HOXC6,1,0.43923969134537605
HOXD10,HOXC6,-1,-0.018042565937072954
ARID5A,HOXC6,-1,-0.025980510637325312
ETS1,HOXC6,-1,-0.02397701889334148
SOX9,HOXC6,-1,-0.0296191898552815
TP53,HOXC6,-1,-0.01827983850467997
KLF11,HOXC6,1,0.013354451937529783
SP4,HOXC6,-1,-0.016544103616371385
HOXC13,HOXC6,-1,-0.025479065074318605
GBX2,HOXC6,1,0.021055157876607288
HOXD9,HOXC6,-1,-0.005975618738841701
SOX15,HOXC6,-1,-0.0628958728707394
TEAD3,HOXC6,1,0.00905366257214376
LEF1,HOXC6,1,0.008928985443697818
KLF15,HOXC6,-1,-0.014938714750244948
SOX13,HOXC6,1,0.011800887285353749
SPI1,HOXC6,-1,-0.057737808947289734
EWSR1,HOXC6,-1,-0.009363070588941135
ZBTB16,HOXC6,-1,-0.022653964280460247
TCF3,HOXC6,-1,-0.02653474560520819
ATF5,HOXC6,-1,-0.027440396375235963
RFX1,HOXC6,1,0.01552524288872481
TAL1,HOXC6,-1,-0.015258150043790256
XBP1,HOXC6,1,0.04075210810176139
HOXC11,HOXC6,-1,-0.06278858985713831
EMX2,HOXC6,1,0.023597242978836742
PRRX1,HOXC6,1,0.0004893449104510523
FOXD3,HOXC6,1,0.020302228076662765
HOXD13,HOXC6,-1,-0.066033832342424
NR2E1,HOXC6,-1,-0.0029483122646353473
HOXB6,HOXC6,1,0.05212805344054965
FOXO4,HOXC6,1,0.010255534216330952
NF1,HOXC6,-1,-0.0011230327111462265
FOXC1,HOXC6,-1,-0.017765086410314136
FOXO1,HOXC6,1,0.013101125973869449
IRF7,HOXC6,1,0.006563642556960864
POU3F2,HOXC6,-1,-0.050428126740150674
RFX3,HOXC6,1,0.011103575843997354
MAZ,HOXC6,-1,-0.009377442228934687
FEV,HOXC6,-1,-0.0073799157320125035
HOXD11,HOXC6,1,0.044156997661199446
HOXA4,HOXC6,1,0.07146223634849856
HOXA3,HOXC6,-1,-0.046008465042578044
AR,HOXC6,1,0.030282909456368634
TEAD4,HOXC6,1,0.016010168219294886
PRDM4,HOXC6,1,0.09410452733075636
MSX1,HOXC6,1,0.03690984100567023
MAFB,HOXC6,1,0.0026462926335553733
HIC1,HOXC6,1,0.050169138426800285
RUNX3,HOXC6,1,0.005017864200432589
FOXM1,HOXC6,1,0.020446741164396508
HOXC4,HOXC6,1,0.3521208793716061
TBP,HOXC6,-1,-0.00253850243595749
FOXO3,HOXC6,1,0.0024430241796324884
ASCL2,HOXC6,1,0.06353406643550998
HOXA9,HOXC6,1,0.02345338537783171
NFIL3,HOXC6,1,0.027941218023962128
RFC5,HOXC6,1,0.026682842819523617
EN1,HOXC6,1,0.015401435980317424
HSF1,PRRX1,-1,-0.0935807870474489
MYBL2,PRRX1,-1,-0.046831210384266145
MEOX2,PRRX1,1,0.014483423400276337
TFCP2,PRRX1,1,0.032567799028541115
RARA,PRRX1,-1,-0.06540175803005739
ELF3,PRRX1,-1,-0.08796771303051823
HOXD10,PRRX1,1,0.09407654135095059
ARID5A,PRRX1,-1,-0.01589481763222667
MEF2A,PRRX1,-1,-0.1751512687837598
GTF2A1,PRRX1,1,0.025313884036067925
SOX9,PRRX1,-1,-0.1001691463473035
ZNF281,PRRX1,1,0.1359307215329768
FOXJ1,PRRX1,-1,-0.06171109434193941
STAT4,PRRX1,-1,-0.10502609981855884
TP53,PRRX1,1,0.1323929387613664
KLF11,PRRX1,-1,-0.004164576873914318
HOXC13,PRRX1,-1,-0.07167398346106298
SOX4,PRRX1,1,0.2351938041686818
SOX17,PRRX1,1,0.0413138511276282
RXRA,PRRX1,-1,-0.12782097252910546
GABPA,PRRX1,1,0.16177615619851524
HOXD9,PRRX1,-1,-0.03758078214521747
SOX15,PRRX1,-1,-0.0722058053617857
GATA6,PRRX1,-1,-0.0703387846885231
LEF1,PRRX1,1,0.10956133326348493
KLF15,PRRX1,-1,-0.014323020217650785
SOX13,PRRX1,-1,-0.02775505215386148
ELF1,PRRX1,-1,-0.10579505959383749
SPI1,PRRX1,1,0.153549303455655
SOX2,PRRX1,1,0.04363613735535967
SRF,PRRX1,1,0.006637378187547621
POU3F3,PRRX1,1,0.03795656644692055
EWSR1,PRRX1,1,0.05124636857109909
CEBPD,PRRX1,-1,-0.047072899089370686
PPARG,PRRX1,-1,-0.3032313323485269
TRAF4,PRRX1,-1,-0.07018468288270258
POU3F4,PRRX1,-1,-0.00765041376020062
CEBPA,PRRX1,1,0.0816823385072214
MAFK,PRRX1,1,0.017459418843754553
ZBTB16,PRRX1,-1,-0.0653745146013881
NFKB1,PRRX1,1,0.2591475610896895
VDR,PRRX1,1,0.020564192979013893
IKZF1,PRRX1,-1,-0.21774046396504
SOX12,PRRX1,-1,-0.20305801753720978
RFX1,PRRX1,-1,-0.0647387733599749
CEBPG,PRRX1,1,0.10627023777275964
ZNF217,PRRX1,1,0.16141154267023505
XBP1,PRRX1,1,0.023153171351956173
SOX11,PRRX1,-1,-0.2040992220193276
EMX2,PRRX1,-1,-0.004359083807391676
EGR1,PRRX1,1,0.018865076122725137
IRF1,PRRX1,1,0.16207877362091955
RUNX2,PRRX1,1,0.029431689987405814
TFAP2C,PRRX1,-1,-0.10719711680079841
FOXD3,PRRX1,-1,-0.006878346443337086
HOXD13,PRRX1,-1,-0.005705450896461805
BRCA1,PRRX1,-1,-0.11603549427345061
POU4F1,PRRX1,-1,-0.12432983730589753
PRDM1,PRRX1,-1,-0.046297686557345744
FOXO4,PRRX1,-1,-0.16501195386595982
SMAD4,PRRX1,1,0.3009394178490808
NKX2-2,PRRX1,1,0.020338984068633256
MSC,PRRX1,1,0.10114885072637574
SMAD3,PRRX1,1,0.017332038282695028
FOXO1,PRRX1,-1,-0.06508515141661612
NR2F1,PRRX1,1,0.1277987828069082
POU3F2,PRRX1,-1,-0.011503796480442573
MAZ,PRRX1,1,0.15882694231657724
FEV,PRRX1,1,0.06676377999497715
ZSCAN16,PRRX1,-1,-0.13146606533916183
FLI1,PRRX1,1,0.16439420351878306
HOXA4,PRRX1,-1,-0.07393060008052817
SOX1,PRRX1,-1,-0.1344198100119546
HOXB13,PRRX1,1,0.08165299889998748
MSX2,PRRX1,1,0.042841102164862054
AR,PRRX1,1,0.13583631994134268
MAFB,PRRX1,1,0.21144319799837483
RARG,PRRX1,1,0.1915778745078579
NFATC4,PRRX1,-1,-0.03582531221538138
HOXC4,PRRX1,-1,-0.06627353219794156
FOXO3,PRRX1,1,0.12376615069809653
BCL6,PRRX1,1,0.27363110647268535
TFAP2A,PRRX1,-1,-0.04641594820887176
HOXA9,PRRX1,-1,-0.09773151416805097
CPEB1,PRRX1,1,0.14886035064423175
ZNF35,PRRX1,1,0.012897631219305887
REL,VAX2,1,0.22781013566000083
RELA,VAX2,1,0.0590479968210717
SOX21,VAX2,-1,-0.04088908060779058
ETS1,VAX2,1,0.04143991810454035
MEF2A,VAX2,-1,-0.21289979032668938
SOX9,VAX2,1,0.044384800743230875
ZNF281,VAX2,1,0.05965637746664066
SP1,VAX2,-1,-0.04156028642266942
TP53,VAX2,-1,-0.0500382115824849
SOX15,VAX2,1,0.08564971032115147
LEF1,VAX2,-1,-0.07308330691705947
KLF15,VAX2,1,0.04591445234412027
SPI1,VAX2,-1,-0.09337499618687331
SOX2,VAX2,1,0.05614817920297
EWSR1,VAX2,1,0.07428989520443846
CEBPA,VAX2,1,0.0794081471224833
MAFK,VAX2,-1,-0.0018137458497286298
NFKB1,VAX2,-1,-0.13335401839778455
MZF1,VAX2,-1,-0.11236814032324166
TAL1,VAX2,1,0.08258308564091539
HBP1,VAX2,-1,-0.06553501331004068
EGR1,VAX2,1,0.02867405032445223
PKNOX2,VAX2,1,0.3139509292409233
MAF,VAX2,1,0.051346974220652486
FOXD3,VAX2,1,0.09174537122723465
PRDM1,VAX2,1,0.014057018930498637
FOXC1,VAX2,-1,-0.08121878424042778
SMAD3,VAX2,-1,-0.07467389086831025
MAZ,VAX2,1,0.12653529941507144
TCF7L2,VAX2,1,0.1600938008009797
AR,VAX2,-1,-0.11076143435542905
PRDM4,VAX2,1,0.10600670157623082
PEG10,VAX2,-1,-0.02357261825945155
TEAD1,VAX2,-1,-0.009658192990985219
TFAP2A,VAX2,1,0.3362093865354287
SOX18,MAF,1,0.051152758997319386
RARA,MAF,1,0.02809460582736148
ELF3,MAF,-1,-0.02918455474893864
ARID5A,MAF,-1,-0.0428229587288262
SOX21,MAF,1,0.04201317998094775
MEF2A,MAF,1,0.19228044394133162
SOX9,MAF,1,0.006684925669194866
TRIM28,MAF,-1,-0.04022765628563664
SP1,MAF,1,0.020721477349408435
GABPA,MAF,1,0.02016130871653966
KLF15,MAF,-1,-0.023432326715374263
JDP2,MAF,1,0.01490684218733863
SPI1,MAF,1,0.03798951579042216
CEBPD,MAF,1,0.04547575039149162
POU3F4,MAF,1,0.04823405045847764
CEBPA,MAF,1,0.10331090659794456
ZBTB16,MAF,-1,-0.02633247102100166
JUN,MAF,1,0.006085328319957468
RUNX1,MAF,1,0.09683089869974727
DBP,MAF,1,0.030623164072256733
EGR1,MAF,1,0.03722731197184105
FOXD3,MAF,-1,-0.05550283259777181
HOXD13,MAF,1,0.009740639170858247
IRF2,MAF,1,0.0949598705550309
NR2F1,MAF,1,0.06742080797294937
RORA,MAF,1,0.01569110972169003
MSX1,MAF,1,0.050345746120209464
MAFB,MAF,1,0.22815449619834507
RARG,MAF,1,0.031688611878164796
NFATC4,MAF,1,0.0008495710925437238
SREBF1,MAF,1,0.045697175689913966
NKX6-1,MAF,1,0.041179582294191525
E2F8,MAF,-1,-0.04347177555394888
CPEB1,MAF,1,0.00877159229698705
EN1,MAF,1,0.0028033016882775554
FOSL1,TFAP2C,1,0.04130917372069772
RARA,TFAP2C,-1,-0.04687007511554517
HOXD10,TFAP2C,-1,-0.01446377492332222
E2F1,TFAP2C,1,0.04753102016498459
IRF8,TFAP2C,-1,-0.0006805550370755667
STAT4,TFAP2C,1,0.04585476144001754
ZBTB33,TFAP2C,-1,-0.012686540772532114
GABPA,TFAP2C,1,0.014169797410257711
GATA6,TFAP2C,1,0.09102631497254285
STAT5B,TFAP2C,-1,-0.0030594291070277627
KLF15,TFAP2C,1,0.0023974494365442364
SPI1,TFAP2C,-1,-0.06216781492479361
SRF,TFAP2C,1,0.007206733128427348
THRA,TFAP2C,-1,-0.004706799699714852
ESR2,TFAP2C,-1,-0.013856413599771886
PATZ1,TFAP2C,-1,-0.029376086247025833
VDR,TFAP2C,1,0.15390127277100296
NFATC1,TFAP2C,1,0.0054552310825367436
JUN,TFAP2C,-1,-0.05351744086080463
TAL1,TFAP2C,-1,-0.0804875123241607
XBP1,TFAP2C,1,0.032570580511054506
STAT5A,TFAP2C,1,0.10140539130802949
PLAGL1,TFAP2C,-1,-0.024004924045691652
VENTX,TFAP2C,1,0.04505507246284312
TFAP2B,TFAP2C,1,0.042876169622754035
IRF1,TFAP2C,1,0.022976184527791176
RUNX2,TFAP2C,1,0.22055512095775134
SATB1,TFAP2C,1,0.03651125882116491
HOXC6,TFAP2C,1,0.06761871578875027
PRRX1,TFAP2C,-1,-0.0005141884497979625
FOXD3,TFAP2C,1,0.10672381025090834
SMAD3,TFAP2C,1,0.0555190222758299
CDC5L,TFAP2C,-1,-0.033780943586188564
FOXO1,TFAP2C,1,0.006196571089746605
FOXC2,TFAP2C,1,0.260957050307957
MAZ,TFAP2C,1,0.010790791360178964
FLI1,TFAP2C,-1,-0.029582164513303297
HOXA3,TFAP2C,-1,-0.08809821817669336
MSX2,TFAP2C,1,0.0690712615313917
HOXC4,TFAP2C,-1,-0.05240922260961726
NKX6-1,TFAP2C,1,0.006028927116545139
ZNF35,TFAP2C,-1,-0.01781530037806413
ELF3,ONECUT2,1,0.12322868620398315
E2F1,ONECUT2,1,0.05278642221305725
SOX21,ONECUT2,-1,-0.09788095169809317
SP1,ONECUT2,-1,-0.07475992929099069
TP53,ONECUT2,-1,-0.019927664595051634
SP4,ONECUT2,1,0.15421550758597147
SOX4,ONECUT2,1,0.0569932959398007
SOX17,ONECUT2,1,0.01307773537024717
KLF15,ONECUT2,-1,-0.011690861620794961
EWSR1,ONECUT2,-1,-0.014668308428381122
PATZ1,ONECUT2,1,0.0018746649664466981
POU3F4,ONECUT2,1,0.008769156109282323
MAFK,ONECUT2,-1,-0.004760208035841568
ZBTB16,ONECUT2,1,0.03376124190597315
SOX11,ONECUT2,1,0.02563962749111939
EGR1,ONECUT2,-1,-0.018378614832001743
TFAP2C,ONECUT2,1,0.013857069685174224
FOXD3,ONECUT2,1,0.05732602584910567
POU4F1,ONECUT2,1,0.20027825876456956
NF1,ONECUT2,1,0.06759676140902271
TGIF2,ONECUT2,-1,-0.036215780817718674
POU3F2,ONECUT2,1,0.02444222979003353
AR,ONECUT2,1,0.003323335422961895
ARID3A,ONECUT2,1,0.07149825511983163
PPARA,ONECUT2,1,0.013463806259984364
NKX6-1,ONECUT2,1,0.032523838570855966
ASCL2,ONECUT2,1,0.07739366784128517
TFAP2A,ONECUT2,1,0.10720285606836569
OSR2,ONECUT2,1,0.0011778814438745953
ZNF35,ONECUT2,1,0.015567233174762272
ARNT,MAX,1,0.006718704895702345
MYBL2,MAX,-1,-0.005822489595973012
ETS1,MAX,1,0.026418951119839957
MEF2A,MAX,-1,-0.013965906119695599
ZNF281,MAX,1,0.09650027761435706
PLAG1,MAX,1,0.02314639155137111
STAT4,MAX,1,0.10954420217599839
SP1,MAX,-1,-0.06524500167641013
HMGA1,MAX,1,0.020650851835904854
ZNF219,MAX,1,0.0987173912843076
KLF11,MAX,-1,-0.05258125316241693
SP4,MAX,1,0.009997730747418674
E2F4,MAX,1,0.045938662895258414
SOX17,MAX,-1,-0.0006942980782333027
KLF15,MAX,-1,-0.04223636848932789
JDP2,MAX,1,0.06250667431342269
SPI1,MAX,1,0.007356811445737727
SRF,MAX,-1,-0.016679950078637464
POU3F3,MAX,1,0.005633427852034644
EWSR1,MAX,-1,-0.04224963245762147
PATZ1,MAX,1,0.14487390237605502
MAFK,MAX,1,0.002134439399363676
TFE3,MAX,1,0.07868404894147521
MYCN,MAX,1,0.04330006174246814
VDR,MAX,-1,-0.011895501916236418
ATF5,MAX,1,0.06706146708645196
SOX12,MAX,-1,-0.10154950852917617
NFATC1,MAX,-1,-0.011854101305744633
JUN,MAX,-1,-0.05618817399721989
CEBPG,MAX,1,0.03940786349764037
ZNF217,MAX,1,0.07930086458707906
RUNX1,MAX,1,0.036325794846151456
HBP1,MAX,1,0.036159953944617504
ELF4,MAX,-1,-0.014773612236410405
FOS,MAX,1,0.09828920906474947
EGR1,MAX,-1,-0.036019581243191275
IRF1,MAX,1,0.02308443449129145
RUNX2,MAX,-1,-0.009408231349704633
TFAP2C,MAX,-1,-0.03234959290557357
IRF2,MAX,1,0.13118740618366095
PRDM1,MAX,-1,-0.09993829305375078
NF1,MAX,-1,-0.0043817709957558095
TFEB,MAX,-1,-0.03260625970811394
FOXC1,MAX,1,0.04061520812039885
SMAD3,MAX,-1,-0.028515662775350562
FOXC2,MAX,1,0.03987581016322577
IRF7,MAX,1,0.06790833598876374
FEV,MAX,-1,-0.020706603587027417
TCF7L2,MAX,1,0.08772395083074114
FLI1,MAX,1,0.09961785182221035
SOX1,MAX,-1,-0.016006905130342138
AR,MAX,1,0.03203009967140161
MSX1,MAX,1,0.02533304805166417
MAFB,MAX,-1,-0.004461074585019468
NFATC4,MAX,1,0.06798868014059863
ARID3A,MAX,-1,-0.051477651423318636
TEAD1,MAX,-1,-0.02604348410371571
TBP,MAX,1,0.12927158470419434
BCL6,MAX,1,0.0011561550670611614
PAX6,MAX,1,0.017221538075781955
ZNF35,MAX,-1,-0.03650686436443262
HSF1,FOXD3,-1,-0.00975823036886466
MYBL2,FOXD3,1,0.04345042542255939
ELF5,FOXD3,1,0.004607447758498181
MEOX2,FOXD3,-1,-0.01525780112341927
LHX6,FOXD3,-1,-0.020731255912306838
E2F1,FOXD3,1,0.041366616019289676
ETS1,FOXD3,-1,-0.020820120149957506
MEF2A,FOXD3,-1,-0.058607326999374335
SOX9,FOXD3,1,0.060040519433178605
FOXJ1,FOXD3,-1,-0.02042067521508084
TFEC,FOXD3,1,0.04403195161822267
STAT4,FOXD3,1,0.04581457723803919
TRIM28,FOXD3,-1,-0.019276495714197567
NEUROD1,FOXD3,1,0.061180014228701486
TP53,FOXD3,-1,-0.026787932574305742
SP4,FOXD3,1,0.014292988113596817
HOXC13,FOXD3,-1,-0.057103309229698335
SOX4,FOXD3,1,0.05046029896641299
SOX17,FOXD3,1,0.010722811418169739
GBX2,FOXD3,1,0.15288426919271442
ETV6,FOXD3,-1,-0.06303604129229178
KLF15,FOXD3,1,0.10665390583267917
JDP2,FOXD3,-1,-0.014326290249256557
ELF1,FOXD3,1,0.029754947670801446
SPI1,FOXD3,-1,-0.01884988005101659
SOX2,FOXD3,1,0.026147801541834378
POU3F3,FOXD3,-1,-0.07121684800139999
PATZ1,FOXD3,1,0.09727021647119859
TRAF4,FOXD3,-1,-0.019542831603089804
POU3F4,FOXD3,-1,-0.059725002520553155
TFE3,FOXD3,-1,-0.027652179357190852
TCF3,FOXD3,1,0.014592133017525958
ATF5,FOXD3,-1,-0.05478275341851042
SOX12,FOXD3,-1,-0.019279466075538904
RFX1,FOXD3,1,0.015102397661813198
STAT5A,FOXD3,1,0.06793184516028605
RUNX1,FOXD3,-1,-0.02891879743804742
SOX11,FOXD3,-1,-0.07288271248393255
ELF4,FOXD3,1,0.07475145295180208
HOXB3,FOXD3,-1,-0.03424780388134761
EMX2,FOXD3,1,0.01980742786387298
IRF1,FOXD3,1,0.0256510622268817
FOXF2,FOXD3,-1,-0.028609076185991594
PRRX1,FOXD3,-1,-0.022540119302627438
VAX2,FOXD3,1,0.011030543624530157
ONECUT2,FOXD3,1,0.08402985669963903
HOXD13,FOXD3,1,0.04037948714587176
IRF2,FOXD3,-1,-0.047299928661166266
FOXO4,FOXD3,1,0.06377425934573318
FOXC1,FOXD3,-1,-0.0032720903642365785
SMAD3,FOXD3,-1,-0.17492891179188744
NKX3-1,FOXD3,1,0.14538552978534566
IRF7,FOXD3,1,0.06476797235875949
PITX1,FOXD3,1,0.022691221738121034
MAZ,FOXD3,1,0.016519945137668916
ETV3,FOXD3,1,0.010894590009603435
HOXA4,FOXD3,1,0.023434127068466162
HOXA3,FOXD3,1,0.10806499157579677
FOXP3,FOXD3,1,0.024915319637926807
TEAD4,FOXD3,1,0.025406738411183648
MSX1,FOXD3,1,0.08414171373260225
HIC1,FOXD3,1,0.16550495346691255
RARG,FOXD3,1,0.019694647527466094
TEAD1,FOXD3,1,0.02219710608056835
FOXO3,FOXD3,1,0.0035493318893537653
BCL6,FOXD3,1,0.010927518219466371
TFAP2A,FOXD3,1,0.149926902030138
OSR2,FOXD3,-1,-0.09469920343724186
MYBL2,HOXD13,1,0.13704715968785586
POU3F3,HOXD13,-1,-0.014516824342831698
SOX1,HOXD13,1,0.18736818893326
HOXA3,HOXD13,1,0.24816576106233165
HOXC4,HOXD13,1,0.22907294348015883
NR2F6,NR2E1,1,0.14450436992639507
SOX18,NR2E1,-1,-0.020956458829060342
NR1H2,NR2E1,-1,-0.06455385937481939
MYBL2,NR2E1,-1,-0.08094644274418017
MEOX2,NR2E1,1,0.23578720920570148
HOXC10,NR2E1,1,0.09115779054583774
LHX6,NR2E1,1,0.1221785520042258
RARA,NR2E1,-1,-0.028475582578013234
ELF3,NR2E1,-1,-0.14943261969814725
HOXD10,NR2E1,1,0.012904740442533013
MEF2A,NR2E1,1,0.10146769906902346
ZNF281,NR2E1,-1,-0.5153282243608093
TRIM28,NR2E1,1,0.030800792124876228
SP1,NR2E1,-1,-0.048095818213317904
HMGA1,NR2E1,-1,-0.0349790660103183
TP53,NR2E1,1,0.07375977771624749
SOX17,NR2E1,-1,-0.03292295738186721
RXRA,NR2E1,1,0.1785264977433788
HOXD9,NR2E1,-1,-0.059260070421223617
SOX2,NR2E1,1,0.129761369569102
POU3F3,NR2E1,-1,-0.03455593568140185
TBX2,NR2E1,1,0.025640170754302027
POU3F4,NR2E1,-1,-0.033104430072599556
TCF3,NR2E1,-1,-0.18375702122272364
MZF1,NR2E1,1,0.13035169420857745
RFX1,NR2E1,-1,-0.030177786782625917
CEBPG,NR2E1,1,0.07169427120353294
XBP1,NR2E1,1,0.0506527129390573
RUNX1,NR2E1,-1,-0.02826725648883495
HBP1,NR2E1,-1,-0.007847352976126902
ELF4,NR2E1,1,0.09587672030528595
EMX2,NR2E1,1,0.13332932424713076
ZEB1,NR2E1,1,0.027512574933575226
MAF,NR2E1,1,0.01959352615952679
HOXD13,NR2E1,1,0.022259564186152
BRCA1,NR2E1,1,0.1142693817490411
HOXB6,NR2E1,-1,-0.02475443450556433
PRDM1,NR2E1,1,0.029667801380792454
BACH1,NR2E1,1,0.037391888780207494
SCRT1,NR2E1,-1,-0.06781618645119424
HOXA10,NR2E1,-1,-0.011341985163879275
SMAD3,NR2E1,1,0.0006893987644289745
ATF2,NR2E1,1,0.08247878284678238
NKX3-1,NR2E1,1,0.07002674693616441
NR2F1,NR2E1,1,0.054079086681983565
POU3F2,NR2E1,1,0.24557167974607297
MAZ,NR2E1,-1,-0.08039510229361138
SOX1,NR2E1,1,0.05520550642848533
AR,NR2E1,1,0.08214787901263977
PRDM4,NR2E1,1,0.06079152220062185
RARG,NR2E1,-1,-0.1456339803422809
TEAD1,NR2E1,-1,-0.01895765337231698
PPARA,NR2E1,-1,-0.017647244254041603
NKX6-1,NR2E1,1,0.11291492312754473
E2F8,NR2E1,1,0.036696650618119636
ASCL2,NR2E1,-1,-0.18092905010190016
TFAP2A,NR2E1,-1,-0.021152597886003825
HOXA9,NR2E1,-1,-0.056601520569701115
TBR1,NR2E1,1,0.19397664132746958
NR2F6,BRCA1,-1,-0.030435276686419325
HSF1,BRCA1,-1,-0.06465470758635115
NR1H2,BRCA1,1,0.0028144671154817585
ELK1,BRCA1,-1,-0.05445986709848621
HOXC10,BRCA1,1,0.017542864196105283
RARA,BRCA1,-1,-0.001114406954638414
CNOT3,BRCA1,1,0.03261910279748923
ERF,BRCA1,-1,-0.02131691716019503
E2F1,BRCA1,1,0.1710802721701112
ETS1,BRCA1,-1,-0.00498443736948774
SOX9,BRCA1,1,0.06526420249415946
FOXJ1,BRCA1,1,0.02464603452417627
STAT4,BRCA1,1,0.04572837764568053
SP1,BRCA1,1,0.11284519365701333
HMGA1,BRCA1,-1,-0.007127964088823512
SOX17,BRCA1,-1,-0.052390900682142895
KLF15,BRCA1,1,0.043882457716848025
SOX13,BRCA1,-1,-0.01059641891691967
HMGA2,BRCA1,1,0.0046418129034638865
JDP2,BRCA1,-1,-0.017228991012933046
SPI1,BRCA1,-1,-0.10951098232657136
SRF,BRCA1,-1,-0.004889879812634785
ATF7,BRCA1,1,0.010598948452689414
POU3F4,BRCA1,1,0.00016345311388083194
TCF3,BRCA1,-1,-0.04457378199936884
RFX2,BRCA1,1,0.04239434596084195
SOX12,BRCA1,-1,-0.07436047422124858
RFX1,BRCA1,-1,-0.0041953534636562624
CEBPG,BRCA1,1,0.0401592831204944
RUNX1,BRCA1,1,0.015966814887609464
ELF4,BRCA1,1,0.1460862547253565
FOS,BRCA1,-1,-0.059971387801646715
FOXD3,BRCA1,1,0.028965412026260424
NR2E1,BRCA1,1,0.029013880863858064
LMO2,BRCA1,-1,-0.09193574039424748
BACH1,BRCA1,1,0.07074390837965881
FOXC1,BRCA1,-1,-0.06764715930201871
CDC5L,BRCA1,1,0.12157469744246072
FOXO1,BRCA1,1,0.04562903088146344
NR2F1,BRCA1,-1,-0.005135324098367622
CREB5,BRCA1,1,0.09715783215229706
PITX1,BRCA1,1,0.014240876906288972
POU3F2,BRCA1,1,0.01483727104096357
RFX3,BRCA1,1,0.017431402086613455
MAZ,BRCA1,1,0.08213653230458884
HOXD11,BRCA1,1,0.04379429307409939
RORA,BRCA1,-1,-0.08635944759335937
SOX1,BRCA1,-1,-0.04680954733652425
AR,BRCA1,1,0.018071103307026555
RARG,BRCA1,1,0.008306775175755473
NFATC4,BRCA1,-1,-0.013664403908310863
HLF,BRCA1,-1,-0.006349909601892903
ARID3A,BRCA1,1,0.17183724289659524
HOXC4,BRCA1,1,0.042710290865542254
TBP,BRCA1,-1,-0.008326032219217884
ELF2,BRCA1,1,0.18540494852334607
PARP1,BRCA1,1,0.12842579115766253
RFX5,BRCA1,1,0.07093912108027635
ZNF35,BRCA1,1,0.017454678307762997
REL,IRF2,-1,-0.1981532624857624
SOX18,IRF2,-1,-0.07135295270699102
MYBL2,IRF2,-1,-0.06439351101133431
HOXC10,IRF2,1,0.04827789806943658
RELA,IRF2,1,0.024504107185729016
SP100,IRF2,1,0.14576505471529966
RARA,IRF2,1,0.026375942127484963
HEY2,IRF2,1,0.006348225670925781
ARID5A,IRF2,1,0.12058295080392543
ETS1,IRF2,-1,-0.014975612187239707
IRF8,IRF2,1,0.01181909613828407
MEF2A,IRF2,1,0.09426632269803786
SOX9,IRF2,1,0.12346513256097873
PLAG1,IRF2,-1,-0.02859247555183461
STAT4,IRF2,-1,-0.03816572957774274
ZNF219,IRF2,1,0.01995783553406112
