,Mutation,Regulator,Regulon,MutationRegulatorEdge,-log10(p)_MutationRegulatorEdge,RegulatorRegulon_Spearman_R,RegulatorRegulon_Spearman_p-value,Regulon_stratification_t-statistic,-log10(p)_Regulon_stratification,Fraction_of_edges_correctly_aligned,Fraction_of_aligned_and_diff_exp_edges,number_downstream_regulons,number_differentially_expressed_regulons
3804,IDH1,PLAGL1,R-3804,-1.0,5.231231948611873,-0.5349145510143121,8.201998353641174e-42,3.0395439397534605,2.0878429098355284,1.0,0.75,4,3
3806,IDH1,PLAGL1,R-3806,-1.0,5.231231948611873,0.1235828583804937,0.0037933713692396,-4.771424183695662,3.564495011359419,1.0,0.75,4,3
226,IDH1,NR5A2,R-226,1.0,4.485291829026671,-0.0941398637925146,0.0276935342943113,-5.4743856834682845,4.574537111220065,0.5,0.25,8,4
225,IDH1,NR5A2,R-225,1.0,4.485291829026671,-0.2066818008317093,1.0849896624828998e-06,-2.585446900229817,1.700175631375909,0.5,0.25,8,4
245,IDH1,ASCL2,R-245,-1.0,5.233733446250769,-0.1845915997025566,1.3943487824641276e-05,3.276557671620832,2.275329779109433,0.3636363636363636,0.2222222222222222,18,11
235,IDH1,ASCL2,R-235,-1.0,5.233733446250769,-0.2533629916434597,1.850105490437153e-09,3.071093528086148,2.08918508295705,0.3636363636363636,0.2222222222222222,18,11
232,IDH1,ASCL2,R-232,-1.0,5.233733446250769,-0.1551274890390704,0.0002706372520174,4.237292274656797,3.1360262814327173,0.3636363636363636,0.2222222222222222,18,11
242,IDH1,ASCL2,R-242,-1.0,5.233733446250769,-0.4035681621784985,7.675207144522173e-23,2.2472702596448264,1.389619264414515,0.3636363636363636,0.2222222222222222,18,11
3628,IDH1,HOXD10,R-3628,-1.0,3.2266690055653178,-0.2220080390659127,1.5538718985483474e-07,3.2031519329629328,2.2184912769807714,0.5,0.2,5,2
846,IDH1,EGR2,R-846,-1.0,2.2932275097156025,0.2962473947675244,1.5254558086300998e-12,-4.0327551074945305,3.0065922854717653,1.0,0.5,2,1
1884,IDH1,HOXB2,R-1884,-1.0,5.83078469609134,-0.2765211676192606,4.6652654089107976e-11,2.8504911225235907,1.9143309368675512,1.0,0.5,2,1
4329,IDH1,PAX3,R-4329,-1.0,5.834417492770131,-0.240873786137267,1.164221260948566e-08,3.226737480479,2.315902835648086,0.3333333333333333,0.2,5,3
13,IDH1,ETS1,R-13,1.0,1.9281391209918128,-0.0691832287329958,0.1060305331956716,-3.006205331160825,2.0604411662438467,0.1111111111111111,0.0526315789473684,19,9
2767,IDH1,FOS,R-2767,-1.0,1.3355595304053922,0.3965366556740874,4.844338377672597e-22,-6.996287547300277,6.211326686915661,1.0,1.0,6,6
2770,IDH1,FOS,R-2770,-1.0,1.3355595304053922,0.2970352883348786,1.3232220179107405e-12,-4.292658530770288,3.3076151357517687,1.0,1.0,6,6
2771,IDH1,FOS,R-2771,-1.0,1.3355595304053922,0.3557895219980381,9.109598282502805e-18,-2.4658006546039664,1.5916840429347332,1.0,1.0,6,6
2768,IDH1,FOS,R-2768,-1.0,1.3355595304053922,0.359923873615009,3.5727123337558784e-18,-4.5136215304444,3.3526363207839283,1.0,1.0,6,6
2769,IDH1,FOS,R-2769,-1.0,1.3355595304053922,0.2423600499101906,9.40251826189982e-09,-11.746002859250831,9.190988619451634,1.0,1.0,6,6
2766,IDH1,FOS,R-2766,-1.0,1.3355595304053922,-0.1222663297283988,0.004186205473483,3.028581977844817,2.0835509336820004,1.0,1.0,6,6
4499,IDH1,HOXB3,R-4499,-1.0,6.939079770388247,-0.3257804259552347,5.445666990342258e-15,6.360768131938278,4.8908952273317565,1.0,0.5,4,2
4496,IDH1,HOXB3,R-4496,-1.0,6.939079770388247,-0.23708462369907,1.9945690607278957e-08,2.623829349191492,1.715258715785413,1.0,0.5,4,2
2555,IDH1,EMX2,R-2555,-1.0,2.4939181062076665,0.2037640431067084,1.54564737607891e-06,-4.2178656323221855,3.1582976823111166,1.0,0.8333333333333334,6,5
2558,IDH1,EMX2,R-2558,-1.0,2.4939181062076665,0.1779467080111604,2.842203908107841e-05,-6.046873495921092,4.6985226640452,1.0,0.8333333333333334,6,5
2553,IDH1,EMX2,R-2553,-1.0,2.4939181062076665,0.265281256594191,2.9100288833630366e-10,-3.893909200686591,2.8394059559778237,1.0,0.8333333333333334,6,5
2557,IDH1,EMX2,R-2557,-1.0,2.4939181062076665,-0.2653976149685993,2.85663377903591e-10,2.4602703947866007,1.5674903040633816,1.0,0.8333333333333334,6,5
2556,IDH1,EMX2,R-2556,-1.0,2.4939181062076665,-0.2613994913665312,5.370047042863003e-10,5.140825531536013,4.191229473783128,1.0,0.8333333333333334,6,5
4318,IDH1,HOXD11,R-4318,-1.0,3.837492335375321,0.3561676317250851,8.366990023481003e-18,-2.5981783739686954,1.721902471254825,0.5,0.5,2,2
3324,IDH1,ZEB1,R-3324,1.0,2.422382490804423,-0.2315749410252939,4.293513382064256e-08,-2.491944318312393,1.611576336754303,0.8571428571428571,0.4285714285714285,14,7
3318,IDH1,ZEB1,R-3318,1.0,2.422382490804423,-0.4385006765209329,4.1348525540399226e-27,-2.750698097456693,1.8507192436620892,0.8571428571428571,0.4285714285714285,14,7
3315,IDH1,ZEB1,R-3315,1.0,2.422382490804423,-0.1305149433627262,0.0022237595992356,-4.397442744897227,3.428040321348637,0.8571428571428571,0.4285714285714285,14,7
3321,IDH1,ZEB1,R-3321,1.0,2.422382490804423,-0.1573832431329862,0.0002194381486593,-3.2692934202231263,2.297461089014183,0.8571428571428571,0.4285714285714285,14,7
3319,IDH1,ZEB1,R-3319,1.0,2.422382490804423,-0.3420868753472604,1.8397548338591943e-16,-4.705358575672777,3.882971412229446,0.8571428571428571,0.4285714285714285,14,7
3314,IDH1,ZEB1,R-3314,1.0,2.422382490804423,-0.3280725466236348,3.423829291577428e-15,-4.58619070764134,3.46213757006128,0.8571428571428571,0.4285714285714285,14,7
182,IDH1,TFAP2B,R-182,1.0,3.1018559613854477,-0.5169820171688357,1.0353426394003283e-38,-2.3343673727118976,1.4619367574240156,0.8181818181818182,0.4090909090909091,22,11
181,IDH1,TFAP2B,R-181,1.0,3.1018559613854477,-0.3206654232622019,1.512420289516504e-14,-4.590294592694582,3.5196906340887133,0.8181818181818182,0.4090909090909091,22,11
187,IDH1,TFAP2B,R-187,1.0,3.1018559613854477,-0.3483744801082902,4.7181560958019954e-17,-2.436276349775223,1.5662414551367971,0.8181818181818182,0.4090909090909091,22,11
190,IDH1,TFAP2B,R-190,1.0,3.1018559613854477,-0.2583866379820422,8.580807723078021e-10,-5.480767609234022,4.318754421198326,0.8181818181818182,0.4090909090909091,22,11
191,IDH1,TFAP2B,R-191,1.0,3.1018559613854477,-0.2300721069986738,5.2747049589472186e-08,-7.717116311512578,5.812133885939154,0.8181818181818182,0.4090909090909091,22,11
195,IDH1,TFAP2B,R-195,1.0,3.1018559613854477,-0.4679536425890127,4.082227487624981e-31,-5.659656583002697,4.609719790699553,0.8181818181818182,0.4090909090909091,22,11
183,IDH1,TFAP2B,R-183,1.0,3.1018559613854477,-0.2603557120230681,6.321052786094598e-10,-4.217683583611501,3.223715197451052,0.8181818181818182,0.4090909090909091,22,11
193,IDH1,TFAP2B,R-193,1.0,3.1018559613854477,-0.302288865273426,5.068939129043664e-13,-2.170124407960757,1.3381164053488268,0.8181818181818182,0.4090909090909091,22,11
196,IDH1,TFAP2B,R-196,1.0,3.1018559613854477,0.3035524570973402,4.012555570665847e-13,4.2357311526054335,3.161300429864887,0.8181818181818182,0.4090909090909091,22,11
2609,IDH1,RARG,R-2609,-1.0,1.9412376824108184,-0.2982779840424057,1.0563944334194753e-12,5.317353939434705,4.3757353325021215,0.2857142857142857,0.2,10,7
2610,IDH1,RARG,R-2610,-1.0,1.9412376824108184,-0.328343462939601,3.2402492502308908e-15,3.0354167969809813,2.0879819526342094,0.2857142857142857,0.2,10,7
3261,IDH1,REST,R-3261,-1.0,2.6407165003484656,-0.272306604243246,9.360270977108169e-11,3.3144074595945274,2.34412463175445,0.4,0.1428571428571428,14,5
3259,IDH1,REST,R-3259,-1.0,2.6407165003484656,-0.2030501291233353,1.6841334552732251e-06,2.54988352539802,1.6788398066451349,0.4,0.1428571428571428,14,5
672,IDH1,EGR1,R-672,-1.0,1.3411204159212693,0.4590160436715634,7.377394241857135e-30,-5.608660687050631,4.54435500609724,0.8333333333333334,0.4,25,12
663,IDH1,EGR1,R-663,-1.0,1.3411204159212693,0.3256919290693426,5.543680018502009e-15,-4.114322075217127,3.0743305040054136,0.8333333333333334,0.4,25,12
651,IDH1,EGR1,R-651,-1.0,1.3411204159212693,0.4185587427957888,1.301259010745706e-24,-4.865553764294397,3.850489037303884,0.8333333333333334,0.4,25,12
670,IDH1,EGR1,R-670,-1.0,1.3411204159212693,-0.1252704580677998,0.0033387534055837,2.27349010664297,1.422440172637058,0.8333333333333334,0.4,25,12
662,IDH1,EGR1,R-662,-1.0,1.3411204159212693,0.4988938989059086,9.153330566892249e-36,-5.4726960051458,4.323478085189733,0.8333333333333334,0.4,25,12
667,IDH1,EGR1,R-667,-1.0,1.3411204159212693,-0.4088308307606669,1.877688897944937e-23,3.5996973787599846,2.5915506335447245,0.8333333333333334,0.4,25,12
661,IDH1,EGR1,R-661,-1.0,1.3411204159212693,0.5903067095303446,1.1470245567189798e-52,-4.205740246333184,3.1044700891630352,0.8333333333333334,0.4,25,12
657,IDH1,EGR1,R-657,-1.0,1.3411204159212693,0.4353691918511304,1.046612633141e-26,-3.388087178029171,2.36834680466369,0.8333333333333334,0.4,25,12
666,IDH1,EGR1,R-666,-1.0,1.3411204159212693,0.5087386825533851,2.397727753189595e-37,-4.658637589456587,3.494259709846454,0.8333333333333334,0.4,25,12
652,IDH1,EGR1,R-652,-1.0,1.3411204159212693,0.5047332269806548,1.070495803990075e-36,-3.955225914550967,2.924378956410904,0.8333333333333334,0.4,25,12
1455,IDH1,IRF1,R-1455,-1.0,5.642727922491715,0.2011267332595345,2.1189415950034783e-06,-10.723847265126516,8.189084370159788,1.0,0.3,20,6
1454,IDH1,IRF1,R-1454,-1.0,5.642727922491715,0.4573440610817676,1.2559181557446132e-29,-7.849549802340753,6.366475046816947,1.0,0.3,20,6
1450,IDH1,IRF1,R-1450,-1.0,5.642727922491715,0.4488469669617001,1.793340354331441e-28,-5.629402452561648,4.530219819481142,1.0,0.3,20,6
1446,IDH1,IRF1,R-1446,-1.0,5.642727922491715,0.312643147562215,7.220824651738957e-14,-5.976404668320592,5.124426977662663,1.0,0.3,20,6
1449,IDH1,IRF1,R-1449,-1.0,5.642727922491715,0.3303557956075336,2.148091233685393e-15,-4.33330844586313,3.225840957997753,1.0,0.3,20,6
1460,IDH1,IRF1,R-1460,-1.0,5.642727922491715,0.4860470398708164,8.908913580632527e-34,-2.574024380536618,1.6881076484890574,1.0,0.3,20,6
3911,IDH1,ZSCAN16,R-3911,1.0,3.1999642948461906,-0.2585436887936253,8.374937995700186e-10,-2.759129444604121,1.8325923022274624,1.0,0.6666666666666666,6,4
3908,IDH1,ZSCAN16,R-3908,1.0,3.1999642948461906,-0.3691051139175613,4.25409146686189e-19,-3.228496322106443,2.30062353007529,1.0,0.6666666666666666,6,4
3907,IDH1,ZSCAN16,R-3907,1.0,3.1999642948461906,-0.4056519082406803,4.408409097616824e-23,-4.593070333568141,3.731080180139035,1.0,0.6666666666666666,6,4
3909,IDH1,ZSCAN16,R-3909,1.0,3.1999642948461906,-0.236634880618654,2.1249027951017272e-08,-3.700934752139378,2.762576758806647,1.0,0.6666666666666666,6,4
2361,IDH1,ETV3,R-2361,-1.0,2.940921760470694,0.3147703722104234,4.792395426922229e-14,-3.3430477766999305,2.347859178563767,1.0,0.6666666666666666,3,2
2359,IDH1,ETV3,R-2359,-1.0,2.940921760470694,0.4471361249273951,3.035652677144672e-28,-2.2859651920117363,1.4207435172342968,1.0,0.6666666666666666,3,2
2594,IDH1,RUNX2,R-2594,-1.0,2.989342688425584,-0.2931009528775711,2.6802801181800146e-12,2.747047903505712,1.802742998148696,0.75,0.3,10,4
2592,IDH1,RUNX2,R-2592,-1.0,2.989342688425584,-0.3294767656448489,2.571574944214154e-15,4.714318879953609,3.582326192009184,0.75,0.3,10,4
2593,IDH1,RUNX2,R-2593,-1.0,2.989342688425584,0.3614999540285439,2.4915096716508334e-18,-2.590201824536318,1.747314370126244,0.75,0.3,10,4
3904,IDH1,PKNOX2,R-3904,1.0,6.503575526198716,-0.2801042283621447,2.5566739397613988e-11,-5.252274168456384,4.167917477260393,1.0,0.3333333333333333,3,1
3594,IDH1,BARX1,R-3594,-1.0,2.151749052926856,0.3456449340701865,8.550104845814175e-17,-2.386737557098019,1.5389089685164166,0.4,0.1818181818181818,11,5
3589,IDH1,BARX1,R-3589,-1.0,2.151749052926856,-0.2733032390153515,7.947759141938572e-11,2.851970772740138,1.903283765629309,0.4,0.1818181818181818,11,5
3235,IDH1,SATB1,R-3235,1.0,6.884913215000614,0.1982127881592779,2.988168814228096e-06,3.12196382691218,2.149877922385864,1.0,0.6470588235294118,17,11
3234,IDH1,SATB1,R-3234,1.0,6.884913215000614,-0.637706873385225,8.933123126766172e-64,-3.853663637722944,2.8223682859830483,1.0,0.6470588235294118,17,11
3240,IDH1,SATB1,R-3240,1.0,6.884913215000614,-0.6935815488905335,1.1536456972613896e-79,-6.953774678389854,5.7898841417616165,1.0,0.6470588235294118,17,11
3244,IDH1,SATB1,R-3244,1.0,6.884913215000614,-0.3953854629604239,6.522587270450082e-22,-5.053095995169796,3.8267014566851074,1.0,0.6470588235294118,17,11
3237,IDH1,SATB1,R-3237,1.0,6.884913215000614,-0.5079838561737171,3.1835469878491297e-37,-5.53414545278053,4.742819086814192,1.0,0.6470588235294118,17,11
3232,IDH1,SATB1,R-3232,1.0,6.884913215000614,-0.6079840174770718,1.3657020713971226e-56,-4.291180771392312,3.216300739752204,1.0,0.6470588235294118,17,11
3241,IDH1,SATB1,R-3241,1.0,6.884913215000614,-0.2294027713969265,5.778454926935571e-08,-4.196473656995619,3.208401969779217,1.0,0.6470588235294118,17,11
3247,IDH1,SATB1,R-3247,1.0,6.884913215000614,-0.4782114361438878,1.3236199551527076e-32,-6.736445721078436,5.225904188945402,1.0,0.6470588235294118,17,11
3246,IDH1,SATB1,R-3246,1.0,6.884913215000614,0.5300433363457956,5.953097152463398e-41,4.44481837052677,3.3622245244948465,1.0,0.6470588235294118,17,11
3233,IDH1,SATB1,R-3233,1.0,6.884913215000614,-0.2548688317780512,1.4720701614997967e-09,-3.3210823316213096,2.384132864100548,1.0,0.6470588235294118,17,11
3238,IDH1,SATB1,R-3238,1.0,6.884913215000614,-0.3590644933336988,4.344952367417145e-18,-5.501243908564748,4.381998338691586,1.0,0.6470588235294118,17,11
3890,IDH1,HOXC6,R-3890,1.0,3.512284788415665,-0.2405905521105883,1.2124096641854986e-08,-3.640385702748747,2.605709711331622,1.0,0.6,5,3
3891,IDH1,HOXC6,R-3891,1.0,3.512284788415665,-0.3249560924936897,6.4285877590005805e-15,-4.698780086994989,3.86648039268998,1.0,0.6,5,3
3893,IDH1,HOXC6,R-3893,1.0,3.512284788415665,-0.1027509700563784,0.0162162707514155,-4.48471052355421,3.414578622195814,1.0,0.6,5,3
2905,IDH1,PRRX1,R-2905,-1.0,3.062227401543707,0.3616381616755253,2.413761334845466e-18,-3.955651508563258,2.890328639441577,1.0,0.7142857142857143,7,5
2903,IDH1,PRRX1,R-2903,-1.0,3.062227401543707,0.4150630791431975,3.43013529645417e-24,-3.3098495174900804,2.336090802147955,1.0,0.7142857142857143,7,5
2907,IDH1,PRRX1,R-2907,-1.0,3.062227401543707,0.5592421763107253,2.498458324199284e-46,-3.5015852470565827,2.58288423179182,1.0,0.7142857142857143,7,5
2909,IDH1,PRRX1,R-2909,-1.0,3.062227401543707,0.5822692566510871,5.821973237082923e-51,-4.480654735350921,3.4288409739651584,1.0,0.7142857142857143,7,5
2904,IDH1,PRRX1,R-2904,-1.0,3.062227401543707,0.4125331093465175,6.869076499758708e-24,-3.711269633275006,2.7829610902559194,1.0,0.7142857142857143,7,5
2687,IDH1,NKX6-1,R-2687,-1.0,6.419511613598851,0.3354917677366602,7.419791208456982e-16,-3.1758423663194533,2.221230453105689,0.2222222222222222,0.1666666666666666,12,9
2686,IDH1,NKX6-1,R-2686,-1.0,6.419511613598851,-0.2612450800643864,5.501399217608712e-10,2.4263273208179337,1.5386482588211376,0.2222222222222222,0.1666666666666666,12,9
422,IDH1,ZNF410,R-422,-1.0,2.082046922413516,-0.5621841295389113,6.697714513286593e-47,3.007968999187097,2.0374748827335174,0.1428571428571428,0.0625,16,7
3921,IDH1,HOXC13,R-3921,1.0,1.9430515162778743,-0.211557634641743,5.93797249488117e-07,-4.773448474405272,3.801176191389726,0.5,0.3333333333333333,3,2
3994,IDH1,VAX2,R-3994,1.0,6.029376383703337,-0.4321956216697272,2.656229732262152e-26,-2.898979399299892,1.9720870759549227,1.0,1.0,5,5
3993,IDH1,VAX2,R-3993,1.0,6.029376383703337,-0.3130484589004185,6.67998030290915e-14,-3.229729880356535,2.2627833405551536,1.0,1.0,5,5
3997,IDH1,VAX2,R-3997,1.0,6.029376383703337,-0.2715041200542741,1.0672888217601886e-10,-3.024939136534347,2.0528631874727137,1.0,1.0,5,5
3996,IDH1,VAX2,R-3996,1.0,6.029376383703337,-0.4604328003626098,4.689359593386941e-30,-7.675556154165326,6.041862368697832,1.0,1.0,5,5
3995,IDH1,VAX2,R-3995,1.0,6.029376383703337,-0.281243836562162,2.1076801274332817e-11,-4.648310715496457,3.478600274821697,1.0,1.0,5,5
1485,IDH1,MAF,R-1485,-1.0,2.080470420657617,0.4389776945322121,3.5863447777474584e-27,-2.5622360574665204,1.6629742974700326,0.8333333333333334,0.5,20,12
1498,IDH1,MAF,R-1498,-1.0,2.080470420657617,0.3028705838257606,4.552529184080503e-13,-4.32434028341225,3.3547694069346563,0.8333333333333334,0.5,20,12
1489,IDH1,MAF,R-1489,-1.0,2.080470420657617,0.3228346601023044,9.8302580389919e-15,-2.7223734152570467,1.7891920430715662,0.8333333333333334,0.5,20,12
1486,IDH1,MAF,R-1486,-1.0,2.080470420657617,0.3075357701186708,1.9064634716885969e-13,-5.901309580854722,4.572647472177309,0.8333333333333334,0.5,20,12
1496,IDH1,MAF,R-1496,-1.0,2.080470420657617,0.3635345025675827,1.5599201862969693e-18,-8.174534817611015,7.042632557009373,0.8333333333333334,0.5,20,12
1483,IDH1,MAF,R-1483,-1.0,2.080470420657617,0.3088149790400954,1.4975794200928204e-13,-4.160414796817189,3.1682843892239387,0.8333333333333334,0.5,20,12
1500,IDH1,MAF,R-1500,-1.0,2.080470420657617,0.3529437642249395,1.7213075695211518e-17,-2.1433993061380874,1.3069638823779277,0.8333333333333334,0.5,20,12
1494,IDH1,MAF,R-1494,-1.0,2.080470420657617,0.0924911235497178,0.0305508168455901,-3.596675712446244,2.585479235175667,0.8333333333333334,0.5,20,12
1487,IDH1,MAF,R-1487,-1.0,2.080470420657617,0.331225587287184,1.796713086577531e-15,-4.391260183849952,3.33061071100035,0.8333333333333334,0.5,20,12
1493,IDH1,MAF,R-1493,-1.0,2.080470420657617,0.4306605269721937,4.153246757993179e-26,-2.8047255129669413,1.891852363551124,0.8333333333333334,0.5,20,12
4007,IDH1,DLX6,R-4007,1.0,1.802742998148696,-0.3453598670508423,9.094764101361155e-17,-6.5750184472655615,5.129797257207315,1.0,0.75,4,3
4006,IDH1,DLX6,R-4006,1.0,1.802742998148696,-0.3630560914818777,1.7420165571826898e-18,-4.8596708849066514,3.9152560255715807,1.0,0.75,4,3
4005,IDH1,DLX6,R-4005,1.0,1.802742998148696,-0.1799555213331751,2.2978675534088387e-05,-2.8187482080704567,1.88862326147761,1.0,0.75,4,3
4153,IDH1,TTF1,R-4153,1.0,1.3957630909190122,0.4247601969015384,2.266367679615815e-25,2.381853215502896,1.5125600291024115,1.0,0.7142857142857143,7,5
4156,IDH1,TTF1,R-4156,1.0,1.3957630909190122,-0.3836514504324322,1.2664427117577807e-20,-4.4248326201936,3.370144722643424,1.0,0.7142857142857143,7,5
4154,IDH1,TTF1,R-4154,1.0,1.3957630909190122,-0.2189333771687419,2.3212673060361386e-07,-2.499051055397169,1.616419077892392,1.0,0.7142857142857143,7,5
4157,IDH1,TTF1,R-4157,1.0,1.3957630909190122,0.5093119693394583,1.932375742122075e-37,5.502901027389089,4.506083265085511,1.0,0.7142857142857143,7,5
4155,IDH1,TTF1,R-4155,1.0,1.3957630909190122,-0.3226619188735042,1.0174665475525556e-14,-5.173306345977306,4.179467449603074,1.0,0.7142857142857143,7,5
619,IDH1,TFAP2C,R-619,-1.0,2.855165448619958,0.5547590428493562,1.811463287881552e-45,-3.958190760946655,2.9655294752704324,0.6666666666666666,0.3333333333333333,12,6
617,IDH1,TFAP2C,R-617,-1.0,2.855165448619958,0.1322157405972241,0.0019430198296444,-4.314332395791281,3.3087008332112093,0.6666666666666666,0.3333333333333333,12,6
623,IDH1,TFAP2C,R-623,-1.0,2.855165448619958,0.0819454035069402,0.0554441044131149,-5.540988002725782,4.4714836585976725,0.6666666666666666,0.3333333333333333,12,6
620,IDH1,TFAP2C,R-620,-1.0,2.855165448619958,0.2334696688838057,3.305551049697102e-08,-6.061860428860883,4.996005716118363,0.6666666666666666,0.3333333333333333,12,6
4417,IDH1,VBP1,R-4417,1.0,2.4656927904147623,-0.5973778819960379,3.304206913871198e-54,-3.5249429920770567,2.532312080074332,1.0,0.3333333333333333,3,1
1677,IDH1,E2F3,R-1677,1.0,1.463309861417193,0.2061988439241938,1.1508461705785022e-06,3.4233509216609934,2.4212140127529707,1.0,0.6,5,3
1678,IDH1,E2F3,R-1678,1.0,1.463309861417193,0.5383536851730981,1.9845785327638488e-42,2.1637346574798157,1.3323673486605077,1.0,0.6,5,3
1676,IDH1,E2F3,R-1676,1.0,1.463309861417193,-0.3839510347536875,1.1758131463222727e-20,-3.1654425363925416,2.2193891600361275,1.0,0.6,5,3
2713,IDH1,ONECUT2,R-2713,1.0,1.6516089016505409,0.3950204041411556,7.16606225403539e-22,7.053777480025826,6.20233769601926,1.0,0.5714285714285714,7,4
2712,IDH1,ONECUT2,R-2712,1.0,1.6516089016505409,-0.1646458533526682,0.0001095680530057,-3.2707271981050394,2.3359904671677616,1.0,0.5714285714285714,7,4
2708,IDH1,ONECUT2,R-2708,1.0,1.6516089016505409,-0.5691443692884863,2.8198605897354514e-48,-2.703219168587164,1.7707089135118603,1.0,0.5714285714285714,7,4
2711,IDH1,ONECUT2,R-2711,1.0,1.6516089016505409,-0.5292337401452815,8.250112181929748e-41,-6.727325881152593,6.158887586920633,1.0,0.5714285714285714,7,4
3371,IDH1,PAX6,R-3371,-1.0,1.3474003920044222,0.0048837523383487,0.9092689165844792,-6.685936040018321,5.284434656494649,0.25,0.1428571428571428,21,12
3365,IDH1,PAX6,R-3365,-1.0,1.3474003920044222,-0.2408301609118273,1.1715206536052828e-08,2.2587239007196795,1.409667812985004,0.25,0.1428571428571428,21,12
3368,IDH1,PAX6,R-3368,-1.0,1.3474003920044222,-0.3256370126090832,5.605370219150797e-15,3.539540305433374,2.598483551864034,0.25,0.1428571428571428,21,12
1919,IDH1,PBX1,R-1919,1.0,3.00387218512475,-0.3345331858922912,9.061830374051313e-16,-5.651860111590545,4.4307199615264485,1.0,0.6428571428571429,14,9
1917,IDH1,PBX1,R-1917,1.0,3.00387218512475,-0.3365397996231073,5.958233756431895e-16,-4.6634515399644,3.6012973744315606,1.0,0.6428571428571429,14,9
1922,IDH1,PBX1,R-1922,1.0,3.00387218512475,-0.331352650338759,1.7503529412402532e-15,-7.786911088949024,6.779933087243841,1.0,0.6428571428571429,14,9
1916,IDH1,PBX1,R-1916,1.0,3.00387218512475,0.4686064812567701,3.2932023723032407e-31,4.883041765539443,3.7527462857470777,1.0,0.6428571428571429,14,9
1913,IDH1,PBX1,R-1913,1.0,3.00387218512475,-0.3544910299937722,1.2188384665423196e-17,-4.316543721001084,3.253544218668273,1.0,0.6428571428571429,14,9
1920,IDH1,PBX1,R-1920,1.0,3.00387218512475,0.3671359665568288,6.753655331143234e-19,3.954010407434752,2.899141287517258,1.0,0.6428571428571429,14,9
1918,IDH1,PBX1,R-1918,1.0,3.00387218512475,-0.265592718707919,2.7692373538574927e-10,-10.68269615263257,8.187326538166785,1.0,0.6428571428571429,14,9
1921,IDH1,PBX1,R-1921,1.0,3.00387218512475,-0.1349482194235927,0.0015591921181267,-5.877726278632886,4.75682926869709,1.0,0.6428571428571429,14,9
1915,IDH1,PBX1,R-1915,1.0,3.00387218512475,-0.1942291818591208,4.741902603037357e-06,-3.842490400875034,2.8312558443693097,1.0,0.6428571428571429,14,9
3976,IDH1,GBX2,R-3976,1.0,1.802742998148696,-0.2236418220885587,1.252460632479122e-07,-5.501003913094902,4.162634956655208,1.0,0.6,5,3
3972,IDH1,GBX2,R-3972,1.0,1.802742998148696,0.1986439813539187,2.8408781033760344e-06,4.603438834198763,3.4363540091290656,1.0,0.6,5,3
3975,IDH1,GBX2,R-3975,1.0,1.802742998148696,-0.2751495025477864,5.859622698975303e-11,-3.883019417753462,2.8852840780538083,1.0,0.6,5,3
862,IDH1,MAX,R-862,-1.0,3.591840979217127,0.6150698538840894,3.1047718296488733e-58,-2.43758937292392,1.5517414623976835,0.75,0.2307692307692307,13,4
857,IDH1,MAX,R-857,-1.0,3.591840979217127,0.2780278875903316,3.626595503742858e-11,-3.241263289492608,2.2783675637175564,0.75,0.2307692307692307,13,4
859,IDH1,MAX,R-859,-1.0,3.591840979217127,0.498060547120449,1.239158200011688e-35,-2.981776095123017,2.0284077856729223,0.75,0.2307692307692307,13,4
3720,IDH1,FOXD3,R-3720,1.0,2.1770448433036296,-0.2773277577118033,4.0776191890709756e-11,-8.321396512737387,6.364239621416893,1.0,0.5714285714285714,14,8
3708,IDH1,FOXD3,R-3708,1.0,2.1770448433036296,-0.3212937731479477,1.3354560643168187e-14,-4.629028721443219,3.682493271999636,1.0,0.5714285714285714,14,8
3713,IDH1,FOXD3,R-3713,1.0,2.1770448433036296,0.1423048988268699,0.0008449967853002,4.3953989764072015,3.3137001761447635,1.0,0.5714285714285714,14,8
3714,IDH1,FOXD3,R-3714,1.0,2.1770448433036296,-0.3291622241034429,2.742210936107869e-15,-5.853591346052394,4.558835102300181,1.0,0.5714285714285714,14,8
3716,IDH1,FOXD3,R-3716,1.0,2.1770448433036296,0.3332956958839342,1.171801279281055e-15,10.032797000700036,9.0679956387976,1.0,0.5714285714285714,14,8
3710,IDH1,FOXD3,R-3710,1.0,2.1770448433036296,-0.4527455224021763,5.344454927019004e-29,-5.327786652365554,4.23085259311965,1.0,0.5714285714285714,14,8
3715,IDH1,FOXD3,R-3715,1.0,2.1770448433036296,-0.3577294881155354,5.881621025041999e-18,-6.0545619511394975,5.463914210226814,1.0,0.5714285714285714,14,8
3717,IDH1,FOXD3,R-3717,1.0,2.1770448433036296,-0.3033535407332762,4.163239874119286e-13,-13.598537241735777,10.929614804060936,1.0,0.5714285714285714,14,8
4503,IDH1,HOXD13,R-4503,-1.0,5.013524993221711,0.2308384445722813,4.750011092504174e-08,-5.020139118130183,3.7867473555104234,1.0,1.0,1,1
3352,IDH1,NR2E1,R-3352,-1.0,3.043199800874645,0.1614603320590856,0.000149130839442,-2.607248435426782,1.7129191625007598,0.875,0.7,10,8
3354,IDH1,NR2E1,R-3354,-1.0,3.043199800874645,0.5434958894772876,2.3061832052389483e-43,-6.333479835668413,4.951758958087587,0.875,0.7,10,8
3358,IDH1,NR2E1,R-3358,-1.0,3.043199800874645,-0.2331054165813102,3.47658472238419e-08,6.206012749682108,4.691139501782749,0.875,0.7,10,8
